route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
R,B20130803WKD,B20130803WKD_084700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_091450_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_097250_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_104950_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_110850_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_117700_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_123600_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_130050_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_136150_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_041100_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_046900_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_053800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_059800_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_066800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_072700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_079800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_085700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_093050_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_098950_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_106650_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_112550_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_119400_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_125300_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_132350_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_138550_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_047150_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_053400_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_050550_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_054700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_058650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_061700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_066650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_069700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_074650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_077700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_082650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_085700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_090650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_094050_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_098150_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_102150_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_106400_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_110400_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_114650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_118800_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_123400_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_127700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_132100_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_135700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_140600_R..N45R,36 ST,0,,R..N45R
R,B20130803WKD,B20130803WKD_143600_R..S36R,BAY RIDGE - 95 ST,1,,R..S36R
R,B20130803WKD,B20130803WKD_037300_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_043500_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_050250_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_056800_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_063800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_069700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_076800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_082700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_089650_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_095550_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_102200_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_108400_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_116000_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_121900_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_128750_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_134950_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_038100_R..S95R,CANAL ST,1,,R..S95R
R,B20130803WKD,B20130803WKD_044800_R..N95R,FOREST HILLS - 71 AV,0,,R..N95R
R,B20130803WKD,B20130803WKD_051000_R..S95R,CANAL ST,1,,R..S95R
R,B20130803WKD,B20130803WKD_057150_R..N95R,FOREST HILLS - 71 AV,0,,R..N95R
R,B20130803WKD,B20130803WKD_062800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_068700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_075800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_081700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_088650_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_094700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_101550_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_107450_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_115250_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_121000_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_127400_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_133850_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_039400_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_045300_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_033600_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_037500_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_041450_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_045550_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_049050_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_053300_R..S15R,59 ST,1,,
R,B20130803WKD,B20130803WKD_041950_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_047700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_054800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_060800_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_067800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_073700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_080800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_086700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_093900_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_099800_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_107550_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_113350_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_120250_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_126050_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_043450_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_049500_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_044950_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_051050_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_057800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_063700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_070800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_076700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_083800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_089700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_096300_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_102350_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_110250_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_115950_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_122800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_128650_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_092100_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_098100_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_105700_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_111700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_118750_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_124450_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_131400_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_137300_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_099650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_103650_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_107900_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_111900_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_040650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_044750_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_048300_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_052550_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_056650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_059700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_064650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_067700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_072650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_075700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_080650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_083700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_088650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_092050_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_095900_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_099900_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_104150_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_108150_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_112400_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_116400_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_120400_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_124800_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_042250_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_046350_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_049800_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_054000_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_057650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_060700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_065650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_068700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_073650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_076700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_081650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_084700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_089650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_093050_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_097100_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_101400_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_105650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_109650_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_113900_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_117900_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_122400_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_126800_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_130900_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_134700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_138600_R..N45R,36 ST,0,,R..N45R
R,B20130803WKD,B20130803WKD_044550_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_048850_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_052850_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_056950_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_060650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_063700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_068650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_071700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_076650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_079700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_084650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_087700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_092150_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_096050_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_100400_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_104400_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_108650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_112650_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_116400_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_120800_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_125400_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_129700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_030200_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_036000_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_042700_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_048800_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_055800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_061700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_068800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_074700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_081800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_087700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_094650_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_100650_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_108200_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_114250_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_121100_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_127000_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_133650_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_139600_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_103250_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_109250_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_116850_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_122700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_005600_R..S36R,BAY RIDGE - 95 ST,1,,R..S36R
R,B20130803WKD,B20130803WKD_008600_R..N45R,36 ST,0,,R..N45R
R,B20130803WKD,B20130803WKD_011600_R..S36R,BAY RIDGE - 95 ST,1,,R..S36R
R,B20130803WKD,B20130803WKD_014600_R..N45R,36 ST,0,,R..N45R
R,B20130803WKD,B20130803WKD_017600_R..S36R,BAY RIDGE - 95 ST,1,,R..S36R
R,B20130803WKD,B20130803WKD_020600_R..N45R,36 ST,0,,R..N45R
R,B20130803WKD,B20130803WKD_023600_R..S36R,BAY RIDGE - 95 ST,1,,R..S36R
R,B20130803WKD,B20130803WKD_026600_R..N45R,36 ST,0,,R..N45R
R,B20130803WKD,B20130803WKD_029600_R..S36R,BAY RIDGE - 95 ST,1,,R..S36R
R,B20130803WKD,B20130803WKD_032100_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_036000_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_039800_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_043950_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_047550_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_051800_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_055650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_059050_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_063650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_066700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_071650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_074700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_079650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_082700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_087650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_090900_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_094850_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_099150_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_103400_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_107400_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_111650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_115650_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_119400_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_123800_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_128500_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_132700_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_136900_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_141200_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_146600_R..N45R,36 ST,0,,R..N45R
R,B20130803WKD,B20130803WKD_048650_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_055050_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_061800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_067700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_074800_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_080700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_087650_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_093700_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_100700_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_106500_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_114450_R..S94R,WHITEHALL ST,1,,
R,B20130803WKD,B20130803WKD_120200_R..N94R,FOREST HILLS - 71 AV,0,,
R,B20130803WKD,B20130803WKD_095700_R..N15R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_098400_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_102650_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_106650_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_110900_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_114900_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_097950_R..N15R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_100650_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_104900_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_108900_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_113150_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_117150_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_121400_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_125800_R..S14R,BAY RIDGE - 95 ST,1,,
R,B20130803WKD,B20130803WKD_129700_R..N14R,COURT ST,0,,
R,B20130803WKD,B20130803WKD_133700_R..S14R,BAY RIDGE - 95 ST,1,,
N,B20130803SUN,B20130803SUN_001050_N..S23R,CONEY ISLAND - STILLWELL AV,1,,N..S23R
N,B20130803SUN,B20130803SUN_012100_N..N23R,ASTORIA - DITMARS BLVD,0,,N..N23R
N,B20130803SUN,B20130803SUN_023050_N..S23R,CONEY ISLAND - STILLWELL AV,1,,N..S23R
N,B20130803SUN,B20130803SUN_032900_N..N34R,ASTORIA - DITMARS BLVD,0,,N..N34R
N,B20130803SUN,B20130803SUN_043200_N..S27R,CONEY ISLAND - STILLWELL AV,1,,N..S27R
N,B20130803SUN,B20130803SUN_052650_N..N34R,ASTORIA - DITMARS BLVD,0,,N..N34R
N,B20130803SUN,B20130803SUN_061300_N..S36R,CONEY ISLAND - STILLWELL AV,1,,N..S36R
N,B20130803SUN,B20130803SUN_070100_N..N34R,ASTORIA - DITMARS BLVD,0,,N..N34R
N,B20130803SUN,B20130803SUN_079300_N..S36R,CONEY ISLAND - STILLWELL AV,1,,N..S36R
N,B20130803SUN,B20130803SUN_088100_N..N34R,ASTORIA - DITMARS BLVD,0,,N..N34R
N,B20130803SUN,B20130803SUN_097300_N..S36R,CONEY ISLAND - STILLWELL AV,1,,N..S36R
N,B20130803SUN,B20130803SUN_106100_N..N34R,ASTORIA - DITMARS BLVD,0,,N..N34R
N,B20130803SUN,B20130803SUN_115450_N..S36R,CONEY ISLAND - STILLWELL AV,1,,N..S36R
N,B20130803SUN,B20130803SUN_123800_N..N34R,ASTORIA - DITMARS BLVD,0,,N..N34R
N,B20130803SUN,B20130803SUN_132250_N..S27R,CONEY ISLAND - STILLWELL AV,1,,N..S27R
N,B20130803SUN,B20130803SUN_142100_N..N23R,ASTORIA - DITMARS BLVD,0,,N..N23R
N,B20130803SUN,B20130803SUN_003050_N..S23R,CONEY ISLAND - STILLWELL AV,1,,N..S23R
N,B20130803SUN,B20130803SUN_014100_N..N23R,ASTORIA - DITMARS BLVD,0,,N..N23R
N,B20130803SUN,B20130803SUN_025050_N..S23R,CONEY ISLAND - STILLWELL AV,1,,N..S23R
N,B20130803SUN,B20130803SUN_034900_N..N34R,ASTORIA - DITMARS BLVD,0,,N..N34R
N,B20130803SUN,B20130803SUN_044700_N..S27R,CONEY ISLAND - STILLWELL AV,1,,N..S27R
N,B20130803SUN,B20130803SUN_053800_N..N34R,ASTORIA - DITMARS BLVD,0,,N..N34R
N,B20130803SUN,B20130803SUN_062300_N..S36R,CONEY ISLAND - STILLWELL AV,1,,N..S36R
N,B20130803SUN,B20130803SUN_071100_N..N34R,ASTORIA - DITMARS BLVD,0,,N..N34R
N,B20130803SUN,B20130803SUN_080300_N..S36R,CONEY ISLAND - STILLWELL AV,1,,N..S36R
N,B20130803SUN,B20130803SUN_089100_N..N34R,ASTORIA - DITMARS BLVD,0,,N..N34R
N,B20130803SUN,B20130803SUN_098300_N..S36R,CONEY ISLAND - STILLWELL AV,1,,N..S36R
N,B20130803SUN,B20130803SUN_107100_N..N34R,ASTORIA - DITMARS BLVD,0,,N..N34R
N,B20130803SUN,B20130803SUN_116650_N..S36R,CONEY ISLAND - STILLWELL AV,1,,N..S36R
